uriProposicao,tema
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422198,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422198,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422201,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418725,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418721,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418721,Esporte e Lazer
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418179,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418179,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418173,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417983,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417545,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417545,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2417292,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420011,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420011,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420011,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420011,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422229,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422231,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422231,Ciências Sociais e Humanas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422211,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422212,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422230,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422230,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419195,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419450,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419450,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419450,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419735,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419735,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419874,Direito Civil e Processual Civil
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419874,Direito e Justiça
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422213,Processo Legislativo e Atuação Parlamentar
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422070,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422070,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422110,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420154,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422186,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422186,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420155,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422320,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422071,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422071,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422071,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421874,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421874,Estrutura Fundiária
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418887,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418887,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421307,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421307,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421307,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421307,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420156,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2420156,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418631,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418631,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418647,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418647,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419324,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419324,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422202,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422202,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422109,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422109,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422109,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421310,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421310,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421310,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422215,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422215,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422010,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422014,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422014,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422232,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422232,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422019,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422019,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422481,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422458,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422484,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422485,Relações Internacionais e Comércio Exterior
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422487,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422021,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421998,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421998,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421303,"Agricultura, Pecuária, Pesca e Extrativismo"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421303,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421303,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422328,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422328,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422322,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422322,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422375,"Ciência, Tecnologia e Inovação"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422375,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422375,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422387,"Ciência, Tecnologia e Inovação"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422387,Comunicações
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422495,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422495,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422538,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422538,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422541,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422541,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422552,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422552,Homenagens e Datas Comemorativas
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422579,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422581,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422581,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422582,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422582,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422583,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422583,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422591,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422591,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422591,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422593,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422621,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422623,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422620,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422529,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422529,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422542,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422557,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422618,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422618,Esporte e Lazer
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422619,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422619,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422625,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422625,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422643,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422643,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422720,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422745,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422746,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422748,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422758,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422758,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422758,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422742,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422719,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422713,"Arte, Cultura e Religião"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422713,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422701,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422701,"Energia, Recursos Hídricos e Minerais"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422642,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422642,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422615,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422615,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422562,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422562,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422562,Esporte e Lazer
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422595,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422539,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422545,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422498,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422641,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422616,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422616,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422592,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422592,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422590,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422590,Trabalho e Emprego
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422585,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422585,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422355,"Ciência, Tecnologia e Inovação"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422355,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422355,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422561,Direito Penal e Processual Penal
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422561,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422673,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422069,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422069,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422069,Meio Ambiente e Desenvolvimento Sustentável
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422069,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422073,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422073,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422073,Previdência e Assistência Social
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422762,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422763,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422775,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422776,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422778,"Viação, Transporte e Mobilidade"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422793,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422793,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422865,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422876,Defesa e Segurança
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422876,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422888,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422888,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422890,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422180,Administração Pública
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422180,Economia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422180,Finanças Públicas e Orçamento
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422790,Direito e Defesa do Consumidor
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422790,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422790,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419782,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416994,Direitos Humanos e Minorias
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416994,Educação
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2416994,Saúde
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422910,"Indústria, Comércio e Serviços"
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2422910,Saúde
